time_point_1,time_point_2,time_point_3,time_point_4,time_point_5,time_point_6,time_point_7,time_point_8,time_point_9,time_point_10,time_point_11,mu,sigma,theta,dt,T
4.285220622656359,4.685763120390653,4.571710512588928,5.29695327145905,6.033655797135459,6.138184635197504,5.6767741051882155,4.390053107410901,3.2092637533298998,1.9646861113346097,1.869463907410385,1.5,2.0,1.0,0.1,1.0
3.9005760755461285,3.616237642058475,3.224535890647223,4.041310753196051,3.0337197118787578,2.278790824915961,2.9629406525421507,3.430758665431584,2.369494545285039,1.254133208381846,1.221745224765586,1.5,2.0,1.0,0.1,1.0
1.0852495213819127,0.24039122056505935,0.4965390422109647,0.6205650498161558,0.4261145643407232,1.1256736178739333,1.1500572981736288,2.4192596239066733,1.3104320995878074,0.48055520762500903,0.7830573415749789,1.5,2.0,1.0,0.1,1.0
3.0524923445914496,2.6269113497615217,3.9471556290557572,3.9204549042274706,3.3942471674578565,3.541251668358397,2.518769459755497,2.4399785436027335,1.5716084647099369,1.888241438045477,2.3359154280395975,1.5,2.0,1.0,0.1,1.0
2.203611461482562,2.204795861082667,2.105418236348503,2.5346833305787846,2.8161017214563633,3.2953710951459487,4.23749838609549,3.231883292096804,3.3656439168444643,3.797918706155172,3.7804897493862235,1.5,2.0,1.0,0.1,1.0
-0.24281379213024248,-0.8964230079874637,-0.776681247306124,-1.1244351985194734,-0.6066815795082022,-0.5180492635403912,-1.0016148858418368,-1.207166447337079,-1.4716217802314846,-2.381271091771155,-1.5984467128474495,1.5,2.0,1.0,0.1,1.0
1.8924053920464299,1.2081295696025602,1.1224677114168968,0.9550763277902892,0.4069015878472553,0.6067427133825356,0.902736542572052,1.4353424434178292,1.5554688312132954,1.9655353019387656,1.0225962419365549,1.5,2.0,1.0,0.1,1.0
0.6844748916435199,1.0479060290077418,-0.19658412477648057,-1.2559279807957786,-0.5663890460225354,-0.5195367615177904,0.04398192514579291,-0.5239270437808613,-0.5507421920792058,-0.9401208376119995,-1.3623825169871173,1.5,2.0,1.0,0.1,1.0
-1.0924720174599352,-2.4690372897935213,-2.0771521061996205,-1.4917152630517174,-0.8552143929475263,-1.3855518862987015,-1.0789485595406858,-1.7022093845097603,-1.1438262435227085,-1.286634760428562,-0.7210676299097727,1.5,2.0,1.0,0.1,1.0
2.605031071134837,1.401189851294296,0.9771862405314198,1.1845070085030924,1.228093401014453,2.367945338744142,1.80631076161936,1.8068734223332588,2.2087308688106906,3.366106529710519,1.6804713269131941,1.5,2.0,1.0,0.1,1.0
2.6940058756472602,2.4531122477131113,2.876520117481272,2.8598974559442447,2.6490947057554015,2.856631085555515,2.802700526876978,3.597848886026604,3.025619596688903,3.0676466045427735,2.6661983544105596,1.5,2.0,1.0,0.1,1.0
0.9219073303386269,0.7227151977848842,1.1585475232384355,0.6150969860553546,0.18195536519858757,1.371474251122785,1.1643306236195667,2.582045492610346,1.2147817777245389,0.45725147217787443,0.31545090204986215,1.5,2.0,1.0,0.1,1.0
