time_point_1,time_point_2,time_point_3,time_point_4,time_point_5,time_point_6,time_point_7,time_point_8,time_point_9,time_point_10,time_point_11,mu,sigma,theta,dt,T
0.20240578097719644,0.18986831506990154,0.12289057206505391,0.12148940739702005,0.13675988726229016,0.12866440916647434,0.09436062299099757,0.08184235504415421,0.05861766104362139,0.048282127837875034,0.07169415465375747,0.0,0.1,1.0,0.1,1.0
-0.15556232908728598,-0.16978659655234263,-0.11761355921719512,-0.09782822653933823,-0.101958816556907,-0.1357599249886418,-0.09298156807630825,-0.05210626756612618,0.00407830491071224,0.038145741733897995,0.04393368603467849,0.0,0.1,1.0,0.1,1.0
-0.024729103184032007,-0.014735038752095772,-0.07295001057423312,-0.04818018716451396,-0.09629867947735518,-0.06775066882970442,-0.05106212429453571,-0.004638502571067897,0.04004047067880715,0.016471589062569254,0.015708119107283217,0.0,0.1,1.0,0.1,1.0
0.1084815800236186,0.04334970351701865,0.050030396815130024,0.007647524552764594,-0.07117258308646136,-0.08761102487487407,-0.03738713587885078,-0.04485892170457152,-0.04671868010856274,0.02335733057704841,0.05834840127771087,0.0,0.1,1.0,0.1,1.0
-0.14852835037891052,-0.10820843681774392,-0.1084464282134566,-0.0864861941639416,-0.037136123203676076,0.02373595160458622,0.01027893094992295,0.007293141467248645,0.003998319379332793,-0.025619026548733992,-0.047023726840259863,0.0,0.1,1.0,0.1,1.0
-0.18567099868118644,-0.15055828550227238,-0.13038517986854786,-0.14240640735191393,-0.13272687575399206,-0.1164656784825287,-0.09336642981749751,-0.044706054358853504,-0.023268441430493697,-0.013366648185246896,-0.03143382511414762,0.0,0.1,1.0,0.1,1.0
-0.11767277474750018,-0.171824180447178,-0.12947994434176371,-0.06416800566152123,-0.09024680007570712,-0.09651638960146272,-0.08160502947789358,-0.06486256910175628,-0.07255458717367715,-0.07986303296308576,-0.09799190607046371,0.0,0.1,1.0,0.1,1.0
-0.021043134237385547,-0.057604180347837694,-0.03351464688802655,0.013255359383389464,0.03568503726580857,0.005782652594319558,-0.0013920361532950808,0.030676698188956037,0.061208362725900044,0.056181303510311094,0.07966440878909753,0.0,0.1,1.0,0.1,1.0
-0.001923139504431273,0.026523237910034296,0.06154652709189386,0.06233837627848492,0.05207095633759769,0.04437223017734643,-0.006171758062561296,0.004174350654345895,0.002444225922943125,0.048780074577314994,0.028744476081879237,0.0,0.1,1.0,0.1,1.0
-0.08372735546890024,-0.07558833616014485,-0.09421303390870249,-0.09992601272156319,-0.11122932617587103,-0.104532218341996,-0.09735813344870498,-0.06887528270380386,-0.024876637580075175,0.013806264139204355,0.05469767512341538,0.0,0.1,1.0,0.1,1.0
-0.006118996931745633,0.0306671383657856,0.02413858893699478,0.056131912494034285,0.03980923817692456,0.033715986375462505,0.001677429404354197,0.09243639901819689,0.10341417407271337,0.1404922328482363,0.1282324627219274,0.0,0.1,1.0,0.1,1.0
-0.06697378443178853,-0.05213969807035762,-0.057253781994143264,-0.0411252848805674,-0.0030735083295698185,0.015204316574085809,0.007419916505293693,0.03672124536017665,0.044126916349970485,0.06928510595857072,0.02387260291895367,0.0,0.1,1.0,0.1,1.0
0.07003175603770431,0.08272769104572843,0.1112897961262656,0.05002518653838844,0.02955943717584472,-0.00504466021002227,-0.012160861474414291,0.06334812549248556,0.0580500146958263,0.08262565394205686,0.09389792643172423,0.0,0.1,1.0,0.1,1.0
